02,exponential (generative process),exponential (inference)    ,5,1,event detection,0.896566
02,exponential (generative process),exponential (inference)    ,5,1,message identification,0.463000
02,exponential (generative process),exponential (inference)    ,5,2,event detection,0.845657
02,exponential (generative process),exponential (inference)    ,5,2,message identification,0.403000
02,exponential (generative process),exponential (inference)    ,5,3,event detection,0.900606
02,exponential (generative process),exponential (inference)    ,5,3,message identification,0.457000
02,exponential (generative process),step (inference)    ,1,1,event detection,0.886061
02,exponential (generative process),step (inference)    ,1,1,message identification,0.425000
02,exponential (generative process),step (inference)    ,1,2,event detection,0.870303
02,exponential (generative process),step (inference)    ,1,2,message identification,0.414000
02,exponential (generative process),step (inference)    ,1,3,event detection,0.881616
02,exponential (generative process),step (inference)    ,1,3,message identification,0.431000
02,exponential (generative process),step (inference)    ,2,1,event detection,0.805657
02,exponential (generative process),step (inference)    ,2,1,message identification,0.316000
02,exponential (generative process),step (inference)    ,2,2,event detection,0.748485
02,exponential (generative process),step (inference)    ,2,2,message identification,0.288000
02,exponential (generative process),step (inference)    ,2,3,event detection,0.812929
02,exponential (generative process),step (inference)    ,2,3,message identification,0.306000
02,exponential (generative process),step (inference)    ,3,1,event detection,0.683838
02,exponential (generative process),step (inference)    ,3,1,message identification,0.240000
02,exponential (generative process),step (inference)    ,3,2,event detection,0.676970
02,exponential (generative process),step (inference)    ,3,2,message identification,0.225000
02,exponential (generative process),step (inference)    ,3,3,event detection,0.718384
02,exponential (generative process),step (inference)    ,3,3,message identification,0.244000
02,exponential (generative process),step (inference)    ,4,1,event detection,0.655354
02,exponential (generative process),step (inference)    ,4,1,message identification,0.194000
02,exponential (generative process),step (inference)    ,4,2,event detection,0.666667
02,exponential (generative process),step (inference)    ,4,2,message identification,0.203000
02,exponential (generative process),step (inference)    ,4,3,event detection,0.668485
02,exponential (generative process),step (inference)    ,4,3,message identification,0.189000
02,exponential (generative process),step (inference)    ,5,1,event detection,0.637576
02,exponential (generative process),step (inference)    ,5,1,message identification,0.171000
02,exponential (generative process),step (inference)    ,5,2,event detection,0.640808
02,exponential (generative process),step (inference)    ,5,2,message identification,0.150000
